aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user,,
28,0.139270886,0.691849216,0.168879897,knackerkitten,,,
29,0.729153417,0.177580299,0.093266284,drasticmum,,,
30,0.720189717,0.168033737,0.111776546,drasticmum,,,
31,0.376677704,0.550397214,0.072925082,knackerkitten,,,
32,0.27292847,0.180361954,0.546709576,Raspywoodchuck,,,
33,0.458474611,0.176202529,0.36532286,drasticmum,,,
34,0.186925304,0.639014317,0.174060379,knackerkitten,,,
35,0.759876243,0.09246958,0.147654177,drasticmum,,,
36,0.176459418,0.138851257,0.684689325,Raspywoodchuck,,,
37,0.09324859,0.731109787,0.175641623,knackerkitten,,,
38,0.557576191,0.32595214,0.11647167,drasticmum,,,
39,0.706328424,0.181218213,0.112453364,drasticmum,,,
40,0.161735087,0.731085062,0.107179852,knackerkitten,,,
41,0.667639761,0.161226813,0.171133427,drasticmum,,,
42,0.666327681,0.161273876,0.172398443,drasticmum,,,
43,0.152737126,0.505257813,0.342005061,knackerkitten,,,
44,0.312753772,0.167928243,0.519317985,drasticmum,,,
45,0.138883477,0.154691264,0.706425259,Raspywoodchuck,,,
46,0.170116637,0.140718113,0.68916525,Raspywoodchuck,,,
47,0.28957211,0.194057595,0.516370296,Raspywoodchuck,,,
48,0.180622041,0.143881235,0.675496724,Raspywoodchuck,,,
49,0.564095605,0.217044034,0.218860361,drasticmum,,,
50,0.546791888,0.337690431,0.115517681,knackerkitten,,,
51,0.471962079,0.411564997,0.116472924,knackerkitten,,,
52,0.322298158,0.542310109,0.135391733,knackerkitten,,,
53,0.769601066,0.14368671,0.086712224,drasticmum,,,
54,0.052998281,0.629577786,0.317423933,Raspywoodchuck,,,
children_devicesB,drasticmum,knackerkitten,Raspywoodchuck,user,,,
0,1,0,0,drasticmum,,,
1,1,0,0,drasticmum,,,
2,0.256352407,0.743647593,0,knackerkitten,,,
3,0.169845465,0.152746148,0.677408387,Raspywoodchuck,,,
4,0.634173876,0.210138298,0.155687826,drasticmum,,,
5,0.147973712,0.714263615,0.137762673,knackerkitten,,,
6,0.137581982,0.650853099,0.211564919,knackerkitten,,,
7,0.272553829,0.595830102,0.131616069,knackerkitten,,,
8,0.240857396,0.14105464,0.618087965,Raspywoodchuck,,,
9,0.229534305,0.233056706,0.537408989,Raspywoodchuck,,,
10,0.223792914,0.631726011,0.144481075,knackerkitten,,,
11,0.823207126,0.08763464,0.089158235,drasticmum,,,
12,0.11644162,0.741475254,0.142083126,knackerkitten,,,
13,0.691182631,0.123110417,0.185706951,drasticmum,,,
14,0.759069023,0.128969917,0.111961059,drasticmum,,,
15,0.090746394,0.589803178,0.319450427,knackerkitten,,,
16,0.590024153,0.188709662,0.221266186,drasticmum,,,
17,0.574297133,0.191480931,0.234221935,drasticmum,,,
18,0.293890824,0.565476282,0.140632894,knackerkitten,,,
19,0.115990985,0.100822389,0.783186626,Raspywoodchuck,,,
20,0.74509152,0.168382625,0.086525855,drasticmum,,,
21,0.81656344,0.109468234,0.073968326,drasticmum,,,
22,0.098121519,0.77194207,0.129936411,knackerkitten,,,
23,0.091173993,0.288898229,0.619927778,Raspywoodchuck,,,
24,0.243650513,0.113478448,0.642871038,Raspywoodchuck,,,
25,0.071761505,0.335084194,0.593154301,Raspywoodchuck,,,
26,0.758432633,0.135414366,0.106153002,drasticmum,,,
27,0.08379731,0.558347177,0.357855513,knackerkitten,,,
28,0.214566122,0.660821545,0.124612333,knackerkitten,,,
29,0.701698994,0.179130862,0.119170144,drasticmum,,,
30,0.721328532,0.127580055,0.151091414,drasticmum,,,
31,0.429393201,0.481834741,0.088772058,knackerkitten,,,
32,0.260629539,0.205473018,0.533897442,Raspywoodchuck,,,
33,0.374853775,0.157930552,0.467215673,drasticmum,,,
34,0.188314148,0.635424849,0.176261003,knackerkitten,,,
35,0.754134946,0.096485442,0.149379612,drasticmum,,,
36,0.191723422,0.139167604,0.669108975,Raspywoodchuck,,,
37,0.091177399,0.761764253,0.147058348,knackerkitten,,,
38,0.561147672,0.316631228,0.1222211,drasticmum,,,
39,0.525099626,0.382381772,0.092518602,drasticmum,,,
40,0.14012321,0.760652156,0.099224634,knackerkitten,,,
41,0.795336679,0.083267045,0.121396276,drasticmum,,,
42,0.796752897,0.082687631,0.120559472,drasticmum,,,
43,0.111245052,0.586606031,0.302148917,knackerkitten,,,
44,0.323153774,0.113373998,0.563472228,drasticmum,,,
45,0.119869883,0.131944266,0.748185851,Raspywoodchuck,,,
46,0.19488764,0.139516805,0.665595555,Raspywoodchuck,,,
47,0.317183547,0.148853578,0.533962875,Raspywoodchuck,,,
48,0.208484502,0.1371177,0.654397799,Raspywoodchuck,,,
49,0.56385447,0.185558663,0.250586866,drasticmum,,,
50,0.44644439,0.376373109,0.177182501,knackerkitten,,,
51,0.380535702,0.477873589,0.141590709,knackerkitten,,,
52,0.341630373,0.519351758,0.139017869,knackerkitten,,,
53,0.77874625,0.134893668,0.086360082,drasticmum,,,
54,0.051731313,0.60735476,0.340913927,Raspywoodchuck,,,
children_devicesB,drasticmum,knackerkitten,Raspywoodchuck,user,,,
0,1,0,0,drasticmum,,,
1,1,0,0,drasticmum,,,
2,0.257937823,0.742062177,0,knackerkitten,,,
3,0.177015461,0.123586112,0.699398427,Raspywoodchuck,,,
4,0.604966913,0.296553652,0.098479435,drasticmum,,,
5,0.158259614,0.723533517,0.118206869,knackerkitten,,,
6,0.142590023,0.69078409,0.166625887,knackerkitten,,,
7,0.180468053,0.657198072,0.162333875,knackerkitten,,,
8,0.204309478,0.166149634,0.629540887,Raspywoodchuck,,,
9,0.175620836,0.210978146,0.613401018,Raspywoodchuck,,,
10,0.126274619,0.721218307,0.152507074,knackerkitten,,,
11,0.902650244,0.045712862,0.051636894,drasticmum,,,
12,0.039378809,0.725392564,0.235228627,knackerkitten,,,
13,0.681112589,0.130517478,0.188369933,drasticmum,,,
14,0.545400282,0.316499844,0.138099874,drasticmum,,,
15,0.24493573,0.60284748,0.15221679,knackerkitten,,,
16,0.597557431,0.245928474,0.156514095,drasticmum,,,
17,0.584367136,0.262569082,0.153063781,drasticmum,,,
18,0.159671894,0.670889601,0.169438505,knackerkitten,,,
19,0.117045773,0.079777765,0.803176462,Raspywoodchuck,,,
20,0.760008009,0.144475284,0.095516707,drasticmum,,,
21,0.818298461,0.106852858,0.074848681,drasticmum,,,
22,0.095890417,0.760087433,0.14402215,knackerkitten,,,
23,0.09770539,0.239044279,0.663250331,Raspywoodchuck,,,
24,0.250088437,0.110100415,0.639811148,Raspywoodchuck,,,
25,0.077150675,0.291282988,0.631566337,Raspywoodchuck,,,
26,0.744624187,0.111667415,0.143708398,drasticmum,,,
27,0.091844495,0.671513141,0.236642364,knackerkitten,,,
28,0.064829275,0.351801391,0.583369334,knackerkitten,,,
29,0.631606108,0.199681095,0.168712798,drasticmum,,,
30,0.715482351,0.141530922,0.142986727,drasticmum,,,
31,0.499282377,0.420361375,0.080356248,knackerkitten,,,
32,0.240884096,0.240963406,0.518152498,Raspywoodchuck,,,
33,0.5158936,0.220897062,0.263209338,drasticmum,,,
34,0.152776648,0.683456026,0.163767327,knackerkitten,,,
35,0.762366009,0.089202924,0.148431067,drasticmum,,,
36,0.185025809,0.123709105,0.691265086,Raspywoodchuck,,,
37,0.091699123,0.743689178,0.164611698,knackerkitten,,,
38,0.652755267,0.210821688,0.136423045,drasticmum,,,
39,0.726338067,0.159632321,0.114029612,drasticmum,,,
40,0.204432522,0.697284039,0.098283439,knackerkitten,,,
41,0.816368296,0.082120211,0.101511493,drasticmum,,,
42,0.816253007,0.08286211,0.100884883,drasticmum,,,
43,0.047769792,0.390423914,0.561806295,knackerkitten,,,
44,0.371449271,0.27861094,0.349939789,drasticmum,,,
45,0.146147308,0.157128506,0.696724186,Raspywoodchuck,,,
46,0.168780446,0.154308692,0.676910862,Raspywoodchuck,,,
47,0.26035676,0.198951051,0.540692189,Raspywoodchuck,,,
48,0.180394524,0.16337637,0.656229106,Raspywoodchuck,,,
49,0.5322785,0.247010178,0.220711322,drasticmum,,,
50,0.429888302,0.399662575,0.170449123,knackerkitten,,,
51,0.4306583,0.43957384,0.12976786,knackerkitten,,,
52,0.389764385,0.477139198,0.133096417,knackerkitten,,,
53,0.779136668,0.132727511,0.088135821,drasticmum,,,
54,0.04881478,0.642463309,0.308721911,Raspywoodchuck,,,
children_devicesB,drasticmum,knackerkitten,Raspywoodchuck,user,,,
0,1,0,0,drasticmum,,,
1,1,0,0,drasticmum,,,
2,0.224499807,0.775500193,0,knackerkitten,,,
3,0.133114274,0.150687295,0.716198431,Raspywoodchuck,,,
4,0.558017321,0.276552008,0.165430671,drasticmum,,,
5,0.122995199,0.727973778,0.149031024,knackerkitten,,,
6,0.226625644,0.608025837,0.165348519,knackerkitten,,,
7,0.348781203,0.52189811,0.129320687,knackerkitten,,,
8,0.196722449,0.139657283,0.663620268,Raspywoodchuck,,,
9,0.298623765,0.217886953,0.483489282,Raspywoodchuck,,,
10,0.30816873,0.499056247,0.192775022,knackerkitten,,,
11,0.884127396,0.055112152,0.060760452,drasticmum,,,
12,0.047859477,0.728242542,0.223897981,knackerkitten,,,
13,0.681897894,0.129915397,0.188186709,drasticmum,,,
14,0.623820336,0.217795622,0.158384043,drasticmum,,,
15,0.493591789,0.409647336,0.096760875,knackerkitten,,,
16,0.532161485,0.102204252,0.365634263,drasticmum,,,
17,0.512826169,0.101389912,0.385783918,drasticmum,,,
18,0.389787722,0.426536079,0.183676199,knackerkitten,,,
19,0.133030847,0.12660003,0.740369123,Raspywoodchuck,,,
20,0.718397389,0.175149532,0.106453079,drasticmum,,,
21,0.805470313,0.112281531,0.082248157,drasticmum,,,
22,0.086421186,0.700399925,0.213178889,knackerkitten,,,
23,0.096943383,0.267434793,0.635621824,Raspywoodchuck,,,
24,0.249123157,0.109231895,0.641644947,Raspywoodchuck,,,
25,0.081727969,0.261606182,0.656665849,Raspywoodchuck,,,
26,0.648420217,0.215489603,0.13609018,drasticmum,,,
27,0.115061341,0.524474234,0.360464425,knackerkitten,,,
28,0.132427759,0.548018243,0.319553998,knackerkitten,,,
29,0.607414937,0.235754751,0.156830313,drasticmum,,,
30,0.68619476,0.168142794,0.145662446,drasticmum,,,
31,0.661700272,0.284288119,0.054011608,knackerkitten,,,
32,0.237555563,0.214987168,0.547457269,Raspywoodchuck,,,
33,0.393563722,0.155026476,0.451409802,drasticmum,,,
34,0.191798568,0.626028295,0.182173137,knackerkitten,,,
35,0.746282536,0.097888681,0.155828782,drasticmum,,,
36,0.224764372,0.122978863,0.652256765,Raspywoodchuck,,,
37,0.100736542,0.737550713,0.161712745,knackerkitten,,,
38,0.681204775,0.191158235,0.12763699,drasticmum,,,
39,0.758735244,0.134769986,0.106494769,drasticmum,,,
40,0.194298938,0.701312026,0.104389036,knackerkitten,,,
41,0.708084199,0.150822183,0.141093618,drasticmum,,,
42,0.712257344,0.149804899,0.137937757,drasticmum,,,
43,0.109800228,0.530944008,0.359255765,knackerkitten,,,
44,0.328849618,0.172291309,0.498859072,drasticmum,,,
45,0.127817099,0.154368842,0.717814058,Raspywoodchuck,,,
46,0.212791415,0.148715368,0.638493218,Raspywoodchuck,,,
47,0.334634754,0.166995042,0.498370203,Raspywoodchuck,,,
48,0.192538273,0.140969468,0.666492259,Raspywoodchuck,,,
49,0.566855454,0.21099447,0.222150076,drasticmum,,,
50,0.421801886,0.419811117,0.158386997,knackerkitten,,,
51,0.362803589,0.498343795,0.138852615,knackerkitten,,,
52,0.312290644,0.552205246,0.135504109,knackerkitten,,,
53,0.795180412,0.121738105,0.083081483,drasticmum,,,
54,0.040552351,0.661251854,0.298195796,Raspywoodchuck,,,
ketchup_vs_mustardB,drasticmum,individual mind,knackerkitten,Raspywoodchuck,user,,
0,1,0,0,0,drasticmum,,
1,1,0,0,0,drasticmum,,
2,0.275725338,0.724274662,0,0,individual mind,,
3,0.813947349,0.186052651,0,0,drasticmum,,
4,0.105231493,0.296255037,0.59851347,0,knackerkitten,,
5,0.424915612,0.152677491,0.422406897,0,drasticmum,,
6,0.174654723,0.618064558,0.207280719,0,individual mind,,
7,0.155440752,0.670986576,0.173572672,0,individual mind,,
8,0.523021759,0.369617022,0.107361219,0,drasticmum,,
9,0.10904334,0.145936883,0.336343289,0.408676489,Raspywoodchuck,,
10,0.301854979,0.10330181,0.18193882,0.412904391,drasticmum,,
11,0.222458771,0.409953617,0.139698578,0.227889034,individual mind,,
12,0.345085375,0.252954196,0.144425895,0.257534534,drasticmum,,
13,0.647831094,0.147834261,0.09530206,0.109032585,drasticmum,,
14,0.204689695,0.532958814,0.116578602,0.145772889,individual mind,,
15,0.331908503,0.508496206,0.071316662,0.088278629,drasticmum,,
16,0.431187812,0.094480501,0.199991912,0.274339776,drasticmum,,
17,0.161809203,0.304857096,0.150387353,0.382946348,individual mind,,
18,0.593497916,0.157232821,0.113201964,0.136067299,drasticmum,,
19,0.103950274,0.412386738,0.130068563,0.353594426,Raspywoodchuck,,
20,0.10152294,0.304990505,0.10567223,0.487814325,individual mind,,
21,0.13139065,0.468571734,0.089696683,0.310340933,Raspywoodchuck,,
22,0.079544954,0.153003626,0.301992761,0.465458658,Raspywoodchuck,,
23,0.403638811,0.146915403,0.198502997,0.250942789,drasticmum,,
24,0.188950114,0.371376325,0.182983801,0.256689759,individual mind,,
25,0.125443615,0.191759365,0.20662782,0.4761692,Raspywoodchuck,,
26,0.674583508,0.104311252,0.128613036,0.092492204,drasticmum,,
27,0.204866481,0.137118002,0.550029583,0.107985934,knackerkitten,,
28,0.1042245,0.519924271,0.225632145,0.150219084,individual mind,,
29,0.561269351,0.171135064,0.101177815,0.16641777,drasticmum,,
30,0.363399322,0.33396132,0.219355473,0.083283886,drasticmum,,
31,0.257680117,0.191493601,0.464267214,0.086559068,knackerkitten,,
32,0.368535055,0.401001435,0.112112821,0.118350689,drasticmum,,
33,0.092704567,0.102279902,0.160975639,0.644039892,Raspywoodchuck,,
34,0.304153733,0.198521597,0.445141471,0.052183199,knackerkitten,,
35,0.470466581,0.307451518,0.130109512,0.091972389,drasticmum,,
36,0.06347188,0.050760562,0.353888059,0.531879499,knackerkitten,,
37,0.298556854,0.464332826,0.10936807,0.12774225,individual mind,,
38,0.345127758,0.495864319,0.073982896,0.085025027,drasticmum,,
39,0.175783496,0.21504382,0.175299966,0.433872718,Raspywoodchuck,,
40,0.241013061,0.189760052,0.460034032,0.109192854,knackerkitten,,
41,0.38234004,0.173708556,0.346226006,0.097725398,drasticmum,,
42,0.270507944,0.390659697,0.19927969,0.13955267,individual mind,,
43,0.013231409,0.004842314,0.00305348,0.978872798,drasticmum,,
44,0.052297135,0.128630941,0.604591806,0.214480118,Raspywoodchuck,,
45,0.072906276,0.266374151,0.260667169,0.400052404,individual mind,,
46,0.382354561,0.260813667,0.164062247,0.192769525,drasticmum,,
47,0.564523707,0.163432398,0.130753126,0.141290769,drasticmum,,
48,0.387274348,0.159756025,0.245458065,0.207511563,drasticmum,,
ketchup_vs_mustardB,drasticmum,individual mind,knackerkitten,Raspywoodchuck,user,,
0,1,0,0,0,drasticmum,,
1,1,0,0,0,drasticmum,,
2,0.401724875,0.598275125,0,0,individual mind,,
3,0.804474132,0.195525868,0,0,drasticmum,,
4,0.106355086,0.254270038,0.639374876,0,knackerkitten,,
5,0.417391266,0.125658584,0.456950151,0,drasticmum,,
6,0.161041754,0.661413291,0.177544954,0,individual mind,,
7,0.148694303,0.686984611,0.164321086,0,individual mind,,
8,0.484079185,0.42442039,0.091500425,0,drasticmum,,
9,0.134158501,0.192954872,0.201597633,0.471288994,Raspywoodchuck,,
10,0.356753083,0.147909405,0.15590417,0.339433343,drasticmum,,
11,0.283026108,0.36558694,0.10513397,0.246252981,individual mind,,
12,0.337686806,0.27949017,0.097272406,0.285550618,drasticmum,,
13,0.654909625,0.1418397,0.090542763,0.112707912,drasticmum,,
14,0.188011979,0.534852074,0.109892221,0.167243727,individual mind,,
15,0.360553054,0.472509407,0.069934676,0.097002863,drasticmum,,
16,0.382898503,0.089996684,0.256210067,0.270894747,drasticmum,,
17,0.162506846,0.240511987,0.093697912,0.503283255,individual mind,,
18,0.589150625,0.156993227,0.10724869,0.146607458,drasticmum,,
19,0.134017789,0.341423549,0.117392873,0.407165789,Raspywoodchuck,,
20,0.098088057,0.302049949,0.094686295,0.505175698,individual mind,,
21,0.193262281,0.287085823,0.108375152,0.411276743,Raspywoodchuck,,
22,0.081367279,0.15493356,0.26958175,0.494117411,Raspywoodchuck,,
23,0.378504184,0.175335799,0.190997665,0.255162352,drasticmum,,
24,0.153380917,0.35225614,0.257519648,0.236843295,individual mind,,
25,0.188407646,0.196270985,0.156355518,0.45896585,Raspywoodchuck,,
26,0.66894079,0.105633388,0.122906616,0.102519206,drasticmum,,
27,0.187037756,0.133582553,0.549377932,0.130001759,knackerkitten,,
28,0.102118694,0.523317783,0.202393961,0.172169562,individual mind,,
29,0.495531203,0.116545544,0.085198594,0.302724659,drasticmum,,
30,0.375543214,0.247841166,0.266398464,0.110217156,drasticmum,,
31,0.311337542,0.167191241,0.423143546,0.098327671,knackerkitten,,
32,0.459892517,0.172711256,0.149313596,0.218082631,drasticmum,,
33,0.092826349,0.099489436,0.14768254,0.660001674,Raspywoodchuck,,
34,0.251037733,0.192376802,0.498754957,0.057830508,knackerkitten,,
35,0.530492586,0.224834186,0.139925195,0.104748034,drasticmum,,
36,0.070536445,0.052647444,0.351548077,0.525268034,knackerkitten,,
37,0.278133512,0.463095238,0.128824183,0.129947067,individual mind,,
38,0.425003533,0.385501981,0.095327059,0.094167427,drasticmum,,
39,0.138377331,0.214009626,0.228736001,0.418877043,Raspywoodchuck,,
40,0.294154593,0.169562107,0.43545332,0.10082998,knackerkitten,,
41,0.285559291,0.12737617,0.516908456,0.070156082,drasticmum,,
42,0.274999675,0.373741133,0.223462489,0.127796704,individual mind,,
43,0.036585914,0.013076646,0.008336954,0.942000486,drasticmum,,
44,0.040775039,0.100973607,0.666656008,0.191595347,Raspywoodchuck,,
45,0.091460378,0.328685248,0.326562124,0.25329225,individual mind,,
46,0.323571827,0.357650572,0.170682001,0.148095599,drasticmum,,
47,0.55339092,0.175929417,0.139422467,0.131257196,drasticmum,,
48,0.361379841,0.143650801,0.229484924,0.265484434,drasticmum,,
ketchup_vs_mustardB,drasticmum,individual mind,knackerkitten,Raspywoodchuck,user,,
0,1,0,0,0,drasticmum,,
1,1,0,0,0,drasticmum,,
2,0.402590171,0.597409829,0,0,individual mind,,
3,0.805708384,0.194291616,0,0,drasticmum,,
4,0.105335983,0.25346573,0.641198287,0,knackerkitten,,
5,0.50783929,0.143166248,0.348994462,0,drasticmum,,
6,0.16047454,0.648930089,0.190595371,0,individual mind,,
7,0.14716364,0.681056668,0.171779692,0,individual mind,,
8,0.478822428,0.429753031,0.091424541,0,drasticmum,,
9,0.114709756,0.156289883,0.298173052,0.43082731,Raspywoodchuck,,
10,0.336919273,0.130887224,0.182874961,0.349318541,drasticmum,,
11,0.259745385,0.384317013,0.128840225,0.227097377,individual mind,,
12,0.304965191,0.323768717,0.129914066,0.241352027,drasticmum,,
13,0.649643523,0.147457787,0.092119632,0.110779057,drasticmum,,
14,0.222285725,0.532156192,0.106899351,0.138658732,individual mind,,
15,0.353852911,0.478130325,0.071690419,0.096326345,drasticmum,,
16,0.317186981,0.066981539,0.266041619,0.349789862,drasticmum,,
17,0.213195421,0.320502516,0.148641499,0.317660565,individual mind,,
18,0.607260678,0.15306925,0.106411638,0.133258434,drasticmum,,
19,0.128646496,0.33660835,0.132964589,0.401780565,Raspywoodchuck,,
20,0.076716177,0.257645897,0.08768409,0.577953836,individual mind,,
21,0.132804311,0.426029697,0.093587017,0.347578974,Raspywoodchuck,,
22,0.075738299,0.142706949,0.291633933,0.489920818,Raspywoodchuck,,
23,0.363892188,0.19329284,0.281858531,0.160956441,drasticmum,,
24,0.15523506,0.362488059,0.20818165,0.274095232,individual mind,,
25,0.124945285,0.263570029,0.169889051,0.441595635,Raspywoodchuck,,
26,0.664784858,0.114410892,0.125755723,0.095048527,drasticmum,,
27,0.189704154,0.152849101,0.54191647,0.115530275,knackerkitten,,
28,0.107196532,0.48108702,0.286220211,0.125496237,individual mind,,
29,0.461190776,0.120274385,0.08988541,0.32864943,drasticmum,,
30,0.249687167,0.509134276,0.183545299,0.057633259,drasticmum,,
31,0.251926209,0.202677907,0.458755507,0.086640377,knackerkitten,,
32,0.429553263,0.27296808,0.126132919,0.171345738,drasticmum,,
33,0.09093098,0.107631009,0.16456707,0.636870942,Raspywoodchuck,,
34,0.266998036,0.164854407,0.509380912,0.058766644,knackerkitten,,
35,0.476957643,0.320519825,0.108536317,0.093986215,drasticmum,,
36,0.065564459,0.054324115,0.352564311,0.527547114,knackerkitten,,
37,0.260381371,0.475342078,0.12449207,0.139784481,individual mind,,
38,0.366582923,0.462030711,0.081703575,0.089682791,drasticmum,,
39,0.157085437,0.221813715,0.19691395,0.424186899,Raspywoodchuck,,
40,0.272674725,0.184674018,0.438691837,0.10395942,knackerkitten,,
41,0.366346619,0.150172062,0.396128799,0.08735252,drasticmum,,
42,0.227124831,0.412927037,0.197659822,0.16228831,individual mind,,
43,0.093430109,0.038701923,0.022013858,0.84585411,drasticmum,,
44,0.062076906,0.144479274,0.54638582,0.247058,Raspywoodchuck,,
45,0.091527193,0.343380671,0.268576409,0.296515727,individual mind,,
46,0.35943661,0.257271448,0.177173928,0.206118015,drasticmum,,
47,0.559074654,0.157641707,0.13694196,0.146341679,drasticmum,,
48,0.402917403,0.169553603,0.227542904,0.19998609,drasticmum,,
ketchup_vs_mustardB,drasticmum,individual mind,knackerkitten,Raspywoodchuck,user,,
0,1,0,0,0,drasticmum,,
1,1,0,0,0,drasticmum,,
2,0.388322551,0.611677449,0,0,individual mind,,
3,0.822737729,0.177262271,0,0,drasticmum,,
